Continente;Paises;Numero de Medicos;dateRep;day;month;year;cases;deaths
Asia;Afghanistan;9880;12/7/2020;12;7;2020;85;16
Asia;Afghanistan;9880;11/7/2020;11;7;2020;458;37
Asia;Afghanistan;9880;10/7/2020;10;7;2020;255;20
Asia;Afghanistan;9880;9/7/2020;9;7;2020;59;1
Asia;Afghanistan;9880;8/7/2020;8;7;2020;210;16
Asia;Afghanistan;9880;7/7/2020;7;7;2020;433;56
Asia;Afghanistan;9880;6/7/2020;6;7;2020;279;38
Asia;Afghanistan;9880;5/7/2020;5;7;2020;348;7
Asia;Afghanistan;9880;4/7/2020;4;7;2020;302;12
Asia;Afghanistan;9880;3/7/2020;3;7;2020;186;33
Asia;Afghanistan;9880;2/7/2020;2;7;2020;319;28
Asia;Afghanistan;9880;1/7/2020;1;7;2020;279;13
Asia;Afghanistan;9880;30/6/2020;30;6;2020;271;12
Asia;Afghanistan;9880;29/6/2020;29;6;2020;351;18
Asia;Afghanistan;9880;28/6/2020;28;6;2020;165;20
Asia;Afghanistan;9880;27/6/2020;27;6;2020;276;8
Asia;Afghanistan;9880;26/6/2020;26;6;2020;460;36
Asia;Afghanistan;9880;25/6/2020;25;6;2020;234;21
Asia;Afghanistan;9880;24/6/2020;24;6;2020;338;20
Asia;Afghanistan;9880;23/6/2020;23;6;2020;310;17
Asia;Afghanistan;9880;22/6/2020;22;6;2020;409;12
Asia;Afghanistan;9880;21/6/2020;21;6;2020;546;21
Asia;Afghanistan;9880;20/6/2020;20;6;2020;346;2
Asia;Afghanistan;9880;19/6/2020;19;6;2020;658;42
Asia;Afghanistan;9880;18/6/2020;18;6;2020;564;13
Asia;Afghanistan;9880;17/6/2020;17;6;2020;783;13
Asia;Afghanistan;9880;16/6/2020;16;6;2020;761;7
Asia;Afghanistan;9880;15/6/2020;15;6;2020;664;20
Asia;Afghanistan;9880;14/6/2020;14;6;2020;556;5
Asia;Afghanistan;9880;13/6/2020;13;6;2020;656;20
Asia;Afghanistan;9880;12/6/2020;12;6;2020;747;21
Asia;Afghanistan;9880;11/6/2020;11;6;2020;684;21
Asia;Afghanistan;9880;10/6/2020;10;6;2020;542;15
Asia;Afghanistan;9880;9/6/2020;9;6;2020;575;12
Asia;Afghanistan;9880;8/6/2020;8;6;2020;791;30
Asia;Afghanistan;9880;7/6/2020;7;6;2020;582;18
Asia;Afghanistan;9880;6/6/2020;6;6;2020;915;9
Asia;Afghanistan;9880;5/6/2020;5;6;2020;787;6
Asia;Afghanistan;9880;4/6/2020;4;6;2020;758;24
Asia;Afghanistan;9880;3/6/2020;3;6;2020;759;5
Asia;Afghanistan;9880;2/6/2020;2;6;2020;545;8
Asia;Afghanistan;9880;1/6/2020;1;6;2020;680;8
Asia;Afghanistan;9880;31/5/2020;31;5;2020;866;3
Asia;Afghanistan;9880;30/5/2020;30;5;2020;623;11
Asia;Afghanistan;9880;29/5/2020;29;5;2020;580;8
Asia;Afghanistan;9880;28/5/2020;28;5;2020;625;7
Asia;Afghanistan;9880;27/5/2020;27;5;2020;658;1
Asia;Afghanistan;9880;26/5/2020;26;5;2020;591;1
Asia;Afghanistan;9880;25/5/2020;25;5;2020;584;2
Asia;Afghanistan;9880;24/5/2020;24;5;2020;782;11
Asia;Afghanistan;9880;23/5/2020;23;5;2020;540;12
Asia;Afghanistan;9880;22/5/2020;22;5;2020;531;6
Asia;Afghanistan;9880;21/5/2020;21;5;2020;492;9
Asia;Afghanistan;9880;20/5/2020;20;5;2020;581;5
Asia;Afghanistan;9880;19/5/2020;19;5;2020;408;4
Asia;Afghanistan;9880;18/5/2020;18;5;2020;262;1
Asia;Afghanistan;9880;17/5/2020;17;5;2020;0;0
Asia;Afghanistan;9880;16/5/2020;16;5;2020;1063;32
Asia;Afghanistan;9880;15/5/2020;15;5;2020;113;6
Asia;Afghanistan;9880;14/5/2020;14;5;2020;259;3
Asia;Afghanistan;9880;13/5/2020;13;5;2020;280;5
Asia;Afghanistan;9880;12/5/2020;12;5;2020;285;2
Asia;Afghanistan;9880;11/5/2020;11;5;2020;369;5
Asia;Afghanistan;9880;10/5/2020;10;5;2020;255;6
Asia;Afghanistan;9880;9/5/2020;9;5;2020;215;3
Asia;Afghanistan;9880;8/5/2020;8;5;2020;171;2
Asia;Afghanistan;9880;7/5/2020;7;5;2020;168;9
Asia;Afghanistan;9880;6/5/2020;6;5;2020;330;5
Asia;Afghanistan;9880;5/5/2020;5;5;2020;190;5
Asia;Afghanistan;9880;4/5/2020;4;5;2020;235;13
Asia;Afghanistan;9880;3/5/2020;3;5;2020;134;4
Asia;Afghanistan;9880;2/5/2020;2;5;2020;164;4
Asia;Afghanistan;9880;1/5/2020;1;5;2020;222;4
Asia;Afghanistan;9880;30/4/2020;30;4;2020;122;0
Asia;Afghanistan;9880;29/4/2020;29;4;2020;124;3
Asia;Afghanistan;9880;28/4/2020;28;4;2020;172;0
Asia;Afghanistan;9880;27/4/2020;27;4;2020;68;10
Asia;Afghanistan;9880;26/4/2020;26;4;2020;112;4
Asia;Afghanistan;9880;25/4/2020;25;4;2020;70;1
Asia;Afghanistan;9880;24/4/2020;24;4;2020;105;2
Asia;Afghanistan;9880;23/4/2020;23;4;2020;84;4
Asia;Afghanistan;9880;22/4/2020;22;4;2020;61;1
Asia;Afghanistan;9880;21/4/2020;21;4;2020;35;2
Asia;Afghanistan;9880;20/4/2020;20;4;2020;88;3
Asia;Afghanistan;9880;19/4/2020;19;4;2020;63;0
Asia;Afghanistan;9880;18/4/2020;18;4;2020;51;1
Asia;Afghanistan;9880;17/4/2020;17;4;2020;10;4
Asia;Afghanistan;9880;16/4/2020;16;4;2020;70;2
Asia;Afghanistan;9880;15/4/2020;15;4;2020;49;2
Asia;Afghanistan;9880;14/4/2020;14;4;2020;58;3
Asia;Afghanistan;9880;13/4/2020;13;4;2020;52;0
Asia;Afghanistan;9880;12/4/2020;12;4;2020;34;3
Asia;Afghanistan;9880;11/4/2020;11;4;2020;37;0
Asia;Afghanistan;9880;10/4/2020;10;4;2020;61;1
Asia;Afghanistan;9880;9/4/2020;9;4;2020;56;3
Asia;Afghanistan;9880;8/4/2020;8;4;2020;30;4
Asia;Afghanistan;9880;7/4/2020;7;4;2020;38;0
Asia;Afghanistan;9880;6/4/2020;6;4;2020;29;2
Asia;Afghanistan;9880;5/4/2020;5;4;2020;35;1
Asia;Afghanistan;9880;4/4/2020;4;4;2020;0;0
Asia;Afghanistan;9880;3/4/2020;3;4;2020;43;0
Asia;Afghanistan;9880;2/4/2020;2;4;2020;26;0
Asia;Afghanistan;9880;1/4/2020;1;4;2020;25;0
Asia;Afghanistan;9880;31/3/2020;31;3;2020;27;0
Asia;Afghanistan;9880;30/3/2020;30;3;2020;8;1
Asia;Afghanistan;9880;29/3/2020;29;3;2020;15;1
Asia;Afghanistan;9880;28/3/2020;28;3;2020;16;1
Asia;Afghanistan;9880;27/3/2020;27;3;2020;0;0
Asia;Afghanistan;9880;26/3/2020;26;3;2020;33;0
Asia;Afghanistan;9880;25/3/2020;25;3;2020;2;0
Asia;Afghanistan;9880;24/3/2020;24;3;2020;6;1
Asia;Afghanistan;9880;23/3/2020;23;3;2020;10;0
Asia;Afghanistan;9880;22/3/2020;22;3;2020;0;0
Asia;Afghanistan;9880;21/3/2020;21;3;2020;2;0
Asia;Afghanistan;9880;20/3/2020;20;3;2020;0;0
Asia;Afghanistan;9880;19/3/2020;19;3;2020;0;0
Asia;Afghanistan;9880;18/3/2020;18;3;2020;1;0
Asia;Afghanistan;9880;17/3/2020;17;3;2020;5;0
Asia;Afghanistan;9880;16/3/2020;16;3;2020;6;0
Asia;Afghanistan;9880;15/3/2020;15;3;2020;3;0
Asia;Afghanistan;9880;11/3/2020;11;3;2020;3;0
Asia;Afghanistan;9880;8/3/2020;8;3;2020;3;0
Asia;Afghanistan;9880;2/3/2020;2;3;2020;0;0
Asia;Afghanistan;9880;1/3/2020;1;3;2020;0;0
Asia;Afghanistan;9880;29/2/2020;29;2;2020;0;0
Asia;Afghanistan;9880;28/2/2020;28;2;2020;0;0
Asia;Afghanistan;9880;27/2/2020;27;2;2020;0;0
Asia;Afghanistan;9880;26/2/2020;26;2;2020;0;0
Asia;Afghanistan;9880;25/2/2020;25;2;2020;1;0
Asia;Afghanistan;9880;24/2/2020;24;2;2020;0;0
Asia;Afghanistan;9880;23/2/2020;23;2;2020;0;0
Asia;Afghanistan;9880;22/2/2020;22;2;2020;0;0
Asia;Afghanistan;9880;21/2/2020;21;2;2020;0;0
Asia;Afghanistan;9880;20/2/2020;20;2;2020;0;0
Asia;Afghanistan;9880;19/2/2020;19;2;2020;0;0
Asia;Afghanistan;9880;18/2/2020;18;2;2020;0;0
Asia;Afghanistan;9880;17/2/2020;17;2;2020;0;0
Asia;Afghanistan;9880;16/2/2020;16;2;2020;0;0
Asia;Afghanistan;9880;15/2/2020;15;2;2020;0;0
Asia;Afghanistan;9880;14/2/2020;14;2;2020;0;0
Asia;Afghanistan;9880;13/2/2020;13;2;2020;0;0
Asia;Afghanistan;9880;12/2/2020;12;2;2020;0;0
Asia;Bhutan;374;14/12/2020;14;12;2020;1;0
Asia;Bhutan;374;13/12/2020;13;12;2020;1;0
Asia;Bhutan;374;12/12/2020;12;12;2020;2;0
Asia;Bhutan;374;11/12/2020;11;12;2020;1;0
Asia;Bhutan;374;10/12/2020;10;12;2020;0;0
Asia;Bhutan;374;9/12/2020;9;12;2020;1;0
Asia;Bhutan;374;8/12/2020;8;12;2020;2;0
Asia;Bhutan;374;7/12/2020;7;12;2020;4;0
Asia;Bhutan;374;6/12/2020;6;12;2020;2;0
Asia;Bhutan;374;5/12/2020;5;12;2020;6;0
Asia;Bhutan;374;4/12/2020;4;12;2020;3;0
Asia;Bhutan;374;3/12/2020;3;12;2020;1;0
Asia;Bhutan;374;2/12/2020;2;12;2020;4;0
Asia;Bhutan;374;1/12/2020;1;12;2020;14;0
Asia;Bhutan;374;30/11/2020;30;11;2020;0;0
Asia;Bhutan;374;29/11/2020;29;11;2020;1;0
Asia;Bhutan;374;28/11/2020;28;11;2020;6;0
Asia;Bhutan;374;27/11/2020;27;11;2020;3;0
Asia;Bhutan;374;26/11/2020;26;11;2020;0;0
Asia;Bhutan;374;25/11/2020;25;11;2020;0;0
Asia;Bhutan;374;24/11/2020;24;11;2020;4;0
Asia;Bhutan;374;23/11/2020;23;11;2020;3;0
Asia;Bhutan;374;22/11/2020;22;11;2020;1;0
Asia;Bhutan;374;21/11/2020;21;11;2020;0;0
Asia;Bhutan;374;20/11/2020;20;11;2020;0;0
Asia;Bhutan;374;19/11/2020;19;11;2020;0;0
Asia;Bhutan;374;18/11/2020;18;11;2020;1;0
Asia;Bhutan;374;17/11/2020;17;11;2020;2;0
Asia;Bhutan;374;16/11/2020;16;11;2020;0;0
Asia;Bhutan;374;15/11/2020;15;11;2020;6;0
Asia;Bhutan;374;14/11/2020;14;11;2020;0;0
Asia;Bhutan;374;13/11/2020;13;11;2020;5;0
Asia;Bhutan;374;12/11/2020;12;11;2020;0;0
Asia;Bhutan;374;11/11/2020;11;11;2020;0;0
Asia;Bhutan;374;10/11/2020;10;11;2020;5;0
Asia;Bhutan;374;9/11/2020;9;11;2020;0;0
Asia;Bhutan;374;8/11/2020;8;11;2020;1;0
Asia;Bhutan;374;7/11/2020;7;11;2020;0;0
Asia;Bhutan;374;6/11/2020;6;11;2020;0;0
Asia;Bhutan;374;5/11/2020;5;11;2020;0;0
Asia;Bhutan;374;4/11/2020;4;11;2020;2;0
Asia;Bhutan;374;3/11/2020;3;11;2020;2;0
Asia;Bhutan;374;2/11/2020;2;11;2020;5;0
Asia;Bhutan;374;1/11/2020;1;11;2020;1;0
Asia;Bhutan;374;31/10/2020;31;10;2020;2;0
Asia;Bhutan;374;30/10/2020;30;10;2020;0;0
Asia;Bhutan;374;29/10/2020;29;10;2020;1;0
Asia;Bhutan;374;28/10/2020;28;10;2020;3;0
Asia;Bhutan;374;27/10/2020;27;10;2020;0;0
Asia;Bhutan;374;26/10/2020;26;10;2020;2;0
Asia;Bhutan;374;25/10/2020;25;10;2020;4;0
Asia;Bhutan;374;24/10/2020;24;10;2020;0;0
Asia;Bhutan;374;23/10/2020;23;10;2020;4;0
Asia;Bhutan;374;22/10/2020;22;10;2020;1;0
Asia;Bhutan;374;21/10/2020;21;10;2020;1;0
Asia;Bhutan;374;20/10/2020;20;10;2020;3;0
Asia;Bhutan;374;19/10/2020;19;10;2020;2;0
Asia;Bhutan;374;18/10/2020;18;10;2020;9;0
Asia;Bhutan;374;17/10/2020;17;10;2020;0;0
Asia;Bhutan;374;16/10/2020;16;10;2020;0;0
Asia;Bhutan;374;15/10/2020;15;10;2020;3;0
Asia;Bhutan;374;14/10/2020;14;10;2020;4;0
Asia;Bhutan;374;13/10/2020;13;10;2020;0;0
Asia;Bhutan;374;12/10/2020;12;10;2020;3;0
Asia;Bhutan;374;11/10/2020;11;10;2020;0;0
Asia;Bhutan;374;10/10/2020;10;10;2020;2;0
Asia;Bhutan;374;9/10/2020;9;10;2020;0;0
Asia;Bhutan;374;8/10/2020;8;10;2020;4;0
Asia;Bhutan;374;7/10/2020;7;10;2020;1;0
Asia;Bhutan;374;6/10/2020;6;10;2020;1;0
Asia;Bhutan;374;5/10/2020;5;10;2020;15;0
Asia;Bhutan;374;4/10/2020;4;10;2020;0;0
Asia;Bhutan;374;3/10/2020;3;10;2020;1;0
Asia;Bhutan;374;2/10/2020;2;10;2020;0;0
Asia;Bhutan;374;1/10/2020;1;10;2020;1;0
Asia;Bhutan;374;30/9/2020;30;9;2020;1;0
Asia;Bhutan;374;29/9/2020;29;9;2020;7;0
Asia;Bhutan;374;28/9/2020;28;9;2020;2;0
Asia;Bhutan;374;27/9/2020;27;9;2020;8;0
Asia;Bhutan;374;26/9/2020;26;9;2020;0;0
Asia;Bhutan;374;25/9/2020;25;9;2020;2;0
Asia;Bhutan;374;24/9/2020;24;9;2020;0;0
Asia;Bhutan;374;23/9/2020;23;9;2020;0;0
Asia;Bhutan;374;22/9/2020;22;9;2020;0;0
Asia;Bhutan;374;21/9/2020;21;9;2020;2;0
Asia;Bhutan;374;20/9/2020;20;9;2020;1;0
Asia;Bhutan;374;19/9/2020;19;9;2020;6;0
Asia;Bhutan;374;18/9/2020;18;9;2020;6;0
Asia;Bhutan;374;17/9/2020;17;9;2020;0;0
Asia;Bhutan;374;16/9/2020;16;9;2020;0;0
Asia;Bhutan;374;15/9/2020;15;9;2020;1;0
Asia;Bhutan;374;14/9/2020;14;9;2020;1;0
Asia;Bhutan;374;13/9/2020;13;9;2020;3;0
Asia;Bhutan;374;12/9/2020;12;9;2020;3;0
Asia;Bhutan;374;11/9/2020;11;9;2020;4;0
Asia;Bhutan;374;10/9/2020;10;9;2020;0;0
Asia;Bhutan;374;9/9/2020;9;9;2020;1;0
Asia;Bhutan;374;8/9/2020;8;9;2020;3;0
Asia;Bhutan;374;7/9/2020;7;9;2020;2;0
Asia;Bhutan;374;6/9/2020;6;9;2020;0;0
Asia;Bhutan;374;5/9/2020;5;9;2020;1;0
Asia;Bhutan;374;4/9/2020;4;9;2020;0;0
Asia;Bhutan;374;3/9/2020;3;9;2020;0;0
Asia;Bhutan;374;2/9/2020;2;9;2020;2;0
Asia;Bhutan;374;1/9/2020;1;9;2020;1;0
Asia;Bhutan;374;31/8/2020;31;8;2020;29;0
Asia;Bhutan;374;30/8/2020;30;8;2020;0;0
Asia;Bhutan;374;29/8/2020;29;8;2020;11;0
Asia;Bhutan;374;28/8/2020;28;8;2020;1;0
Asia;Bhutan;374;27/8/2020;27;8;2020;10;0
Asia;Bhutan;374;26/8/2020;26;8;2020;17;0
Asia;Bhutan;374;25/8/2020;25;8;2020;1;0
Asia;Bhutan;374;24/8/2020;24;8;2020;0;0
Asia;Bhutan;374;23/8/2020;23;8;2020;2;0
Asia;Bhutan;374;22/8/2020;22;8;2020;0;0
Asia;Bhutan;374;21/8/2020;21;8;2020;3;0
Asia;Bhutan;374;20/8/2020;20;8;2020;3;0
Asia;Bhutan;374;19/8/2020;19;8;2020;1;0
Asia;Bhutan;374;18/8/2020;18;8;2020;5;0
Asia;Bhutan;374;17/8/2020;17;8;2020;8;0
Asia;Bhutan;374;16/8/2020;16;8;2020;0;0
Asia;Bhutan;374;15/8/2020;15;8;2020;2;0
Asia;Bhutan;374;14/8/2020;14;8;2020;3;0
Asia;Bhutan;374;13/8/2020;13;8;2020;15;0
Asia;Bhutan;374;12/8/2020;12;8;2020;0;0
Asia;Bhutan;374;11/8/2020;11;8;2020;3;0
Asia;Bhutan;374;10/8/2020;10;8;2020;2;0
Asia;Bhutan;374;9/8/2020;9;8;2020;0;0
Asia;Bhutan;374;8/8/2020;8;8;2020;0;0
Asia;Bhutan;374;7/8/2020;7;8;2020;3;0
Asia;Bhutan;374;6/8/2020;6;8;2020;0;0
Asia;Bhutan;374;5/8/2020;5;8;2020;2;0
Asia;Bhutan;374;4/8/2020;4;8;2020;0;0
Asia;Bhutan;374;3/8/2020;3;8;2020;1;0
Asia;Bhutan;374;2/8/2020;2;8;2020;1;0
Asia;Bhutan;374;1/8/2020;1;8;2020;0;0
Asia;Bhutan;374;31/7/2020;31;7;2020;0;0
Asia;Bhutan;374;30/7/2020;30;7;2020;2;0
Asia;Bhutan;374;29/7/2020;29;7;2020;0;0
Asia;Bhutan;374;28/7/2020;28;7;2020;4;0
Asia;Bhutan;374;27/7/2020;27;7;2020;2;0
Asia;Bhutan;374;26/7/2020;26;7;2020;1;0
Asia;Bhutan;374;25/7/2020;25;7;2020;0;0
Asia;Bhutan;374;24/7/2020;24;7;2020;0;0
Asia;Bhutan;374;23/7/2020;23;7;2020;0;0
Asia;Bhutan;374;22/7/2020;22;7;2020;2;0
Asia;Bhutan;374;21/7/2020;21;7;2020;1;0
Asia;Bhutan;374;20/7/2020;20;7;2020;2;0
Asia;Bhutan;374;19/7/2020;19;7;2020;0;0
Asia;Bhutan;374;18/7/2020;18;7;2020;1;0
Asia;Bhutan;374;17/7/2020;17;7;2020;2;0
Asia;Bhutan;374;16/7/2020;16;7;2020;0;0
Asia;Bhutan;374;15/7/2020;15;7;2020;0;0
Asia;Bhutan;374;14/7/2020;14;7;2020;0;0
Asia;Bhutan;374;13/7/2020;13;7;2020;2;0
Asia;Bhutan;374;12/7/2020;12;7;2020;0;0
Asia;Bhutan;374;11/7/2020;11;7;2020;2;0
Asia;Bhutan;374;10/7/2020;10;7;2020;0;0
Asia;Bhutan;374;9/7/2020;9;7;2020;0;0
Asia;Bhutan;374;8/7/2020;8;7;2020;0;0
Asia;Bhutan;374;7/7/2020;7;7;2020;0;0
Asia;Bhutan;374;6/7/2020;6;7;2020;2;0
Asia;Bhutan;374;5/7/2020;5;7;2020;0;0
Asia;Bhutan;374;4/7/2020;4;7;2020;1;0
Asia;Bhutan;374;3/7/2020;3;7;2020;0;0
Asia;Bhutan;374;2/7/2020;2;7;2020;0;0
Asia;Bhutan;374;1/7/2020;1;7;2020;0;0
Asia;Bhutan;374;30/6/2020;30;6;2020;1;0
Asia;Bhutan;374;29/6/2020;29;6;2020;0;0
Asia;Bhutan;374;28/6/2020;28;6;2020;1;0
Asia;Bhutan;374;27/6/2020;27;6;2020;5;0
Asia;Bhutan;374;26/6/2020;26;6;2020;0;0
Asia;Bhutan;374;25/6/2020;25;6;2020;0;0
Asia;Bhutan;374;24/6/2020;24;6;2020;1;0
Asia;Bhutan;374;23/6/2020;23;6;2020;1;0
Asia;Bhutan;374;22/6/2020;22;6;2020;0;0
Asia;Bhutan;374;21/6/2020;21;6;2020;0;0
Asia;Bhutan;374;20/6/2020;20;6;2020;1;0
Asia;Bhutan;374;19/6/2020;19;6;2020;0;0
Asia;Bhutan;374;18/6/2020;18;6;2020;0;0
Asia;Bhutan;374;17/6/2020;17;6;2020;0;0
Asia;Bhutan;374;16/6/2020;16;6;2020;1;0
Asia;Bhutan;374;15/6/2020;15;6;2020;0;0
Asia;Bhutan;374;14/6/2020;14;6;2020;4;0
Asia;Bhutan;374;13/6/2020;13;6;2020;0;0
Asia;Bhutan;374;12/6/2020;12;6;2020;0;0
Asia;Bhutan;374;11/6/2020;11;6;2020;3;0
Asia;Bhutan;374;10/6/2020;10;6;2020;0;0
Asia;Bhutan;374;9/6/2020;9;6;2020;0;0
Asia;Bhutan;374;8/6/2020;8;6;2020;11;0
Asia;Bhutan;374;7/6/2020;7;6;2020;0;0
Asia;Bhutan;374;6/6/2020;6;6;2020;0;0
Asia;Bhutan;374;5/6/2020;5;6;2020;1;0
Asia;Bhutan;374;4/6/2020;4;6;2020;0;0
Asia;Bhutan;374;3/6/2020;3;6;2020;0;0
Asia;Bhutan;374;2/6/2020;2;6;2020;4;0
Asia;Bhutan;374;1/6/2020;1;6;2020;0;0
Asia;Bhutan;374;31/5/2020;31;5;2020;10;0
Asia;Bhutan;374;30/5/2020;30;5;2020;2;0
Asia;Bhutan;374;29/5/2020;29;5;2020;3;0
Asia;Bhutan;374;28/5/2020;28;5;2020;1;0
Asia;Bhutan;374;27/5/2020;27;5;2020;0;0
Asia;Bhutan;374;26/5/2020;26;5;2020;0;0
Asia;Bhutan;374;25/5/2020;25;5;2020;3;0
Asia;Bhutan;374;24/5/2020;24;5;2020;0;0
Asia;Bhutan;374;23/5/2020;23;5;2020;3;0
Asia;Bhutan;374;22/5/2020;22;5;2020;0;0
Asia;Bhutan;374;21/5/2020;21;5;2020;0;0
Asia;Bhutan;374;20/5/2020;20;5;2020;0;0
Asia;Bhutan;374;19/5/2020;19;5;2020;0;0
Asia;Bhutan;374;18/5/2020;18;5;2020;0;0
Asia;Bhutan;374;17/5/2020;17;5;2020;0;0
Asia;Bhutan;374;16/5/2020;16;5;2020;1;0
Asia;Bhutan;374;15/5/2020;15;5;2020;5;0
Asia;Bhutan;374;14/5/2020;14;5;2020;4;0
Asia;Bhutan;374;13/5/2020;13;5;2020;0;0
Asia;Bhutan;374;12/5/2020;12;5;2020;2;0
Asia;Bhutan;374;11/5/2020;11;5;2020;2;0
Asia;Bhutan;374;10/5/2020;10;5;2020;0;0
Asia;Bhutan;374;9/5/2020;9;5;2020;0;0
Asia;Bhutan;374;8/5/2020;8;5;2020;0;0
Asia;Bhutan;374;7/5/2020;7;5;2020;0;0
Asia;Bhutan;374;6/5/2020;6;5;2020;0;0
Asia;Bhutan;374;5/5/2020;5;5;2020;0;0
Asia;Bhutan;374;4/5/2020;4;5;2020;0;0
Asia;Bhutan;374;3/5/2020;3;5;2020;0;0
Asia;Bhutan;374;2/5/2020;2;5;2020;0;0
Asia;Bhutan;374;1/5/2020;1;5;2020;0;0
Asia;Bhutan;374;30/4/2020;30;4;2020;0;0
Asia;Bhutan;374;29/4/2020;29;4;2020;0;0
Asia;Bhutan;374;28/4/2020;28;4;2020;0;0
Asia;Bhutan;374;27/4/2020;27;4;2020;0;0
Asia;Bhutan;374;26/4/2020;26;4;2020;0;0
Asia;Bhutan;374;25/4/2020;25;4;2020;0;0
Asia;Bhutan;374;24/4/2020;24;4;2020;0;0
Asia;Bhutan;374;23/4/2020;23;4;2020;1;0
Asia;Bhutan;374;22/4/2020;22;4;2020;0;0
Asia;Bhutan;374;21/4/2020;21;4;2020;1;0
Asia;Bhutan;374;20/4/2020;20;4;2020;0;0
Asia;Bhutan;374;19/4/2020;19;4;2020;0;0
Asia;Bhutan;374;18/4/2020;18;4;2020;0;0
Asia;Bhutan;374;17/4/2020;17;4;2020;0;0
Asia;Bhutan;374;16/4/2020;16;4;2020;0;0
Asia;Bhutan;374;15/4/2020;15;4;2020;0;0
Asia;Bhutan;374;14/4/2020;14;4;2020;0;0
Asia;Bhutan;374;13/4/2020;13;4;2020;0;0
Asia;Bhutan;374;12/4/2020;12;4;2020;0;0
Asia;Bhutan;374;11/4/2020;11;4;2020;0;0
Asia;Bhutan;374;10/4/2020;10;4;2020;0;0
Asia;Bhutan;374;9/4/2020;9;4;2020;0;0
Asia;Bhutan;374;8/4/2020;8;4;2020;0;0
Asia;Bhutan;374;7/4/2020;7;4;2020;0;0
Asia;Bhutan;374;6/4/2020;6;4;2020;0;0
Asia;Bhutan;374;5/4/2020;5;4;2020;0;0
Asia;Bhutan;374;4/4/2020;4;4;2020;0;0
Asia;Bhutan;374;3/4/2020;3;4;2020;0;0
Asia;Bhutan;374;2/4/2020;2;4;2020;1;0
Asia;Bhutan;374;1/4/2020;1;4;2020;0;0
Asia;Bhutan;374;31/3/2020;31;3;2020;0;0
Asia;Bhutan;374;30/3/2020;30;3;2020;0;0
Asia;Bhutan;374;29/3/2020;29;3;2020;1;0
Asia;Bhutan;374;28/3/2020;28;3;2020;0;0
Asia;Bhutan;374;27/3/2020;27;3;2020;0;0
Asia;Bhutan;374;26/3/2020;26;3;2020;1;0
Asia;Bhutan;374;25/3/2020;25;3;2020;0;0
Asia;Bhutan;374;24/3/2020;24;3;2020;0;0
Asia;Bhutan;374;23/3/2020;23;3;2020;0;0
Asia;Bhutan;374;22/3/2020;22;3;2020;0;0
Asia;Bhutan;374;21/3/2020;21;3;2020;1;0
Asia;Bhutan;374;20/3/2020;20;3;2020;0;0
Asia;Bhutan;374;19/3/2020;19;3;2020;0;0
Asia;Bhutan;374;18/3/2020;18;3;2020;0;0
Asia;Bhutan;374;17/3/2020;17;3;2020;0;0
Asia;Bhutan;374;15/3/2020;15;3;2020;0;0
Asia;Bhutan;374;13/3/2020;13;3;2020;0;0
Asia;Bhutan;374;6/3/2020;6;3;2020;1;0
Africa;Burundi;852;14/12/2020;14;12;2020;1;0
Africa;Burundi;852;13/12/2020;13;12;2020;5;0
Africa;Burundi;852;12/12/2020;12;12;2020;2;0
Africa;Burundi;852;11/12/2020;11;12;2020;1;0
Africa;Burundi;852;10/12/2020;10;12;2020;4;0
Africa;Burundi;852;9/12/2020;9;12;2020;18;0
Africa;Burundi;852;8/12/2020;8;12;2020;4;0
Africa;Burundi;852;7/12/2020;7;12;2020;0;0
Africa;Burundi;852;6/12/2020;6;12;2020;2;0
Africa;Burundi;852;5/12/2020;5;12;2020;0;0
Africa;Burundi;852;4/12/2020;4;12;2020;3;0
Africa;Burundi;852;3/12/2020;3;12;2020;0;0
Africa;Burundi;852;2/12/2020;2;12;2020;1;0
Africa;Burundi;852;1/12/2020;1;12;2020;7;0
Africa;Burundi;852;30/11/2020;30;11;2020;0;0
Africa;Burundi;852;29/11/2020;29;11;2020;0;0
Africa;Burundi;852;28/11/2020;28;11;2020;4;0
Africa;Burundi;852;27/11/2020;27;11;2020;4;0
Africa;Burundi;852;26/11/2020;26;11;2020;0;0
Africa;Burundi;852;25/11/2020;25;11;2020;9;0
Africa;Burundi;852;24/11/2020;24;11;2020;2;0
Africa;Burundi;852;23/11/2020;23;11;2020;6;0
Africa;Burundi;852;22/11/2020;22;11;2020;7;0
Africa;Burundi;852;21/11/2020;21;11;2020;7;0
Africa;Burundi;852;20/11/2020;20;11;2020;0;0
Africa;Burundi;852;19/11/2020;19;11;2020;11;0
Africa;Burundi;852;18/11/2020;18;11;2020;1;0
Africa;Burundi;852;17/11/2020;17;11;2020;2;0
Africa;Burundi;852;16/11/2020;16;11;2020;1;0
Africa;Burundi;852;15/11/2020;15;11;2020;3;0
Africa;Burundi;852;14/11/2020;14;11;2020;1;0
Africa;Burundi;852;13/11/2020;13;11;2020;3;0
Africa;Burundi;852;12/11/2020;12;11;2020;5;0
Africa;Burundi;852;11/11/2020;11;11;2020;1;0
Africa;Burundi;852;10/11/2020;10;11;2020;0;0
Europe;Austria;47674;20/9/2020;20;9;2020;757;2
Europe;Austria;47674;19/9/2020;19;9;2020;821;5
Europe;Austria;47674;18/9/2020;18;9;2020;922;0
Europe;Austria;47674;17/9/2020;17;9;2020;704;1
